message,label
Mohon informasi paket production yang tersedia. Saya ingin mengetahui detail layanan. (UD Budiman),0
"Bangsat, masa revisi lama banget. Buruk sekali pelayanannya. (PD Laksmiwati Tbk)",1
Website kalian sangat membantu untuk referensi event. Saya ingin mengetahui detail layanan.,0
Sistem kalian bikin emosi. Saya kecewa berat dengan layanan ini. (PT Lazuardi),1
"Halo admin, saya ingin bertanya mengenai layanan event. Saya tertarik dengan portofolio perusahaan.",0
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru.,0
Apakah bisa produksi signage dalam jumlah banyak? Mohon bantuan untuk konsultasi desain.,0
Website kalian sangat membantu untuk referensi event. Saya ingin mengetahui detail layanan. (PD Hakim Tbk),0
Layanan paling buruk yang pernah saya lihat. Hasil kerja kalian jelek banget. (UD Lailasari Kusmawati Tbk),1
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain. (UD Hardiansyah),0
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain. (CV Hassanah Tbk),0
Apakah ada promo untuk event akhir tahun? Mohon bantuan untuk konsultasi desain.,0
Apakah bisa request desain booth custom untuk pameran? Apakah tersedia paket untuk event kecil?,0
"Dasar goblok, balas chat lama. Buruk sekali pelayanannya. (PD Rahayu Waskita)",1
Mohon informasi paket production yang tersedia. Saya tertarik dengan portofolio perusahaan.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain.,0
Apakah ada promo untuk event akhir tahun? Saya tertarik dengan portofolio perusahaan. (PT Permata Saptono (Persero) Tbk),0
Apakah tersedia layanan instalasi outdoor? Saya ingin mengetahui detail layanan.,0
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja.,1
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja. (PD Kusumo (Persero) Tbk),1
Apakah bisa request desain booth custom untuk pameran? Saya ingin mengetahui detail layanan.,0
Website kalian sangat membantu untuk referensi event. Saya ingin mengetahui detail layanan. (PD Nuraini),0
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain.,0
Pelayanan sangat mengecewakan dan parah. Admin tidak berguna sama sekali. (PD Suryatmi),1
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain. (UD Gunarto Megantara Tbk),0
Respon admin buruk sekali. Hasil kerja kalian jelek banget.,1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Mohon bantuan untuk konsultasi desain. (Perum Rajasa Suryatmi)",0
Saya ingin menjadwalkan meeting dengan tim production. Saya tertarik dengan portofolio perusahaan. (Perum Novitasari Firgantoro),0
Sistem kalian bikin emosi. Hasil kerja kalian jelek banget. (UD Uwais Maulana),1
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan.,0
Terima kasih atas respon cepat dari tim. Mohon bantuan untuk konsultasi desain. (Perum Maulana),0
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru.,0
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan.,0
Respon admin buruk sekali. Buruk sekali pelayanannya. (PD Marpaung (Persero) Tbk),1
Layanan paling buruk yang pernah saya lihat. Buruk sekali pelayanannya. (PD Mulyani (Persero) Tbk),1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan. (PT Latupono Astuti Tbk),0
Layanan paling buruk yang pernah saya lihat. Hasil kerja kalian jelek banget.,1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget.,1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru. (UD Farida Waskita),0
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan. (PD Purnawati Sitompul (Persero) Tbk)",0
Goblok banget cara kerja kalian. Buruk sekali pelayanannya. (PD Suartini Rahimah),1
"Halo admin, saya ingin bertanya mengenai layanan event. Apakah tersedia paket untuk event kecil? (UD Hartati (Persero) Tbk)",0
Layanan paling buruk yang pernah saya lihat. Hasil kerja kalian jelek banget. (UD Nainggolan Tbk),1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru. (CV Mandala (Persero) Tbk),0
Apakah ada promo untuk event akhir tahun? Apakah tersedia paket untuk event kecil? (UD Maulana Tbk),0
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain. (PD Megantara Suryono Tbk),0
Apakah bisa produksi signage dalam jumlah banyak? Saya tertarik dengan portofolio perusahaan.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru.,0
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja. (PD Mulyani Haryanto Tbk),1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru.,0
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan. (PD Wastuti (Persero) Tbk),0
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget.,1
Admin tolol dan tidak membantu. Kalian tidak becus kerja.,1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan.,0
Respon admin buruk sekali. Hasil kerja kalian jelek banget.,1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget. (UD Samosir Nashiruddin)",1
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil?,0
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain. (PD Nashiruddin (Persero) Tbk),0
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru. (CV Nasyiah),0
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru.,0
Respon admin buruk sekali. Buruk sekali pelayanannya. (Perum Hasanah Pranowo (Persero) Tbk),1
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya. (CV Irawan (Persero) Tbk),1
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja. (PT Yolanda Mardhiyah (Persero) Tbk),1
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru.,0
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil? (CV Pratama (Persero) Tbk),0
"Dasar goblok, balas chat lama. Buruk sekali pelayanannya. (UD Iswahyudi (Persero) Tbk)",1
Sistem kalian bikin emosi. Kalian tidak becus kerja.,1
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget.,1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali.,1
Apakah tersedia layanan instalasi outdoor? Apakah tersedia paket untuk event kecil? (PT Putra Tbk),0
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget. (PT Kurniawan),1
Boleh minta penawaran harga untuk produksi booth? Mohon bantuan untuk konsultasi desain. (Perum Suartini Iswahyudi),0
Admin kalian bodoh banget. Buruk sekali pelayanannya. (PT Marbun Hutasoit),1
Apakah ada promo untuk event akhir tahun? Saya ingin mengetahui detail layanan.,0
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget. (PD Sihombing Usamah)",1
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja. (CV Damanik Budiman (Persero) Tbk),1
Apakah tersedia layanan instalasi outdoor? Mohon bantuan untuk konsultasi desain. (CV Wijaya),0
Kalian bikin acara kacau total. Kalian tidak becus kerja.,1
Apakah tersedia layanan instalasi outdoor? Saya ingin mengetahui detail layanan. (PT Wacana Nasyiah (Persero) Tbk),0
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan.,0
Apakah bisa produksi signage dalam jumlah banyak? Saya tertarik dengan portofolio perusahaan.,0
Parah banget hasil produksinya. Kalian tidak becus kerja.,1
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain.,0
Apakah bisa produksi signage dalam jumlah banyak? Apakah tersedia paket untuk event kecil?,0
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja. (PD Saputra),1
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Apakah tersedia paket untuk event kecil?,0
Apakah ada promo untuk event akhir tahun? Apakah tersedia paket untuk event kecil?,0
Saya ingin menjadwalkan meeting dengan tim production. Saya tertarik dengan portofolio perusahaan.,0
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain. (PT Rahmawati Narpati),0
Sistem kalian bikin emosi. Hasil kerja kalian jelek banget.,1
Respon admin buruk sekali. Buruk sekali pelayanannya. (PD Waskita),1
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain.,0
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali.,1
Terima kasih atas respon cepat dari tim. Apakah tersedia paket untuk event kecil? (UD Mardhiyah Tbk),0
Pelayanan sangat mengecewakan dan parah. Buruk sekali pelayanannya. (UD Wasita Novitasari (Persero) Tbk),1
Pelayanan kalian jelek dan lambat. Hasil kerja kalian jelek banget.,1
Apakah tersedia layanan instalasi outdoor? Saya ingin mengetahui detail layanan.,0
Goblok banget cara kerja kalian. Buruk sekali pelayanannya.,1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget. (UD Budiman),1
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini. (CV Hidayanto Hutasoit Tbk),1
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan. (PT Manullang Nugroho),0
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali.,1
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya. (CV Wibisono (Persero) Tbk),1
Boleh minta penawaran harga untuk produksi booth? Apakah tersedia paket untuk event kecil?,0
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan. (PT Manullang Dongoran Tbk),0
Respon admin buruk sekali. Admin tidak berguna sama sekali. (Perum Purnawati Maulana Tbk),1
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Parah banget hasil produksinya. Saya kecewa berat dengan layanan ini. (Perum Hutasoit Tbk),1
Boleh minta penawaran harga untuk produksi booth? Tolong kirimkan katalog production terbaru.,0
Boleh minta penawaran harga untuk produksi booth? Mohon bantuan untuk konsultasi desain.,0
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya.,1
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja.,1
Pelayanan sangat mengecewakan dan parah. Saya kecewa berat dengan layanan ini. (UD Suryono Andriani),1
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja.,1
Apakah bisa produksi signage dalam jumlah banyak? Apakah tersedia paket untuk event kecil?,0
Sistem kalian bikin emosi. Saya kecewa berat dengan layanan ini.,1
Tim kalian sangat profesional dan responsif. Saya ingin mengetahui detail layanan.,0
Kalian bikin acara kacau total. Buruk sekali pelayanannya. (Perum Winarsih Tbk),1
Terima kasih atas respon cepat dari tim. Saya ingin mengetahui detail layanan. (UD Maryadi Tbk),0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Saya tertarik dengan portofolio perusahaan.,0
Pelayanan sangat mengecewakan dan parah. Admin tidak berguna sama sekali. (UD Nasyiah (Persero) Tbk),1
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget.,1
Admin tolol dan tidak membantu. Saya kecewa berat dengan layanan ini. (CV Hidayat),1
"Dasar goblok, balas chat lama. Admin tidak berguna sama sekali. (PT Wahyudin)",1
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Apakah bisa produksi signage dalam jumlah banyak? Saya ingin mengetahui detail layanan. (Perum Palastri Tbk),0
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan.,0
Apakah tersedia layanan instalasi outdoor? Saya ingin mengetahui detail layanan. (CV Mulyani Pratiwi),0
Admin kalian bodoh banget. Hasil kerja kalian jelek banget. (UD Rajasa Pradana),1
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya.,1
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini. (UD Najmudin Waluyo),1
Goblok banget cara kerja kalian. Buruk sekali pelayanannya. (PD Rajata Hidayat (Persero) Tbk),1
Layanan paling buruk yang pernah saya lihat. Kalian tidak becus kerja.,1
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya. (CV Namaga Pudjiastuti),1
Pelayanan sangat mengecewakan dan parah. Saya kecewa berat dengan layanan ini.,1
Website ini sampah dan tidak berguna. Admin tidak berguna sama sekali.,1
Website ini sampah dan tidak berguna. Saya kecewa berat dengan layanan ini. (CV Jailani (Persero) Tbk),1
Apakah ada promo untuk event akhir tahun? Saya tertarik dengan portofolio perusahaan.,0
Apakah tersedia layanan instalasi outdoor? Mohon bantuan untuk konsultasi desain. (UD Andriani),0
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget. (CV Wulandari),1
Goblok banget cara kerja kalian. Kalian tidak becus kerja. (CV Rajasa (Persero) Tbk),1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali. (PT Anggraini Haryanto),1
Terima kasih atas respon cepat dari tim. Tolong kirimkan katalog production terbaru. (Perum Prasetyo),0
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan. (PT Purnawati Nasyiah),0
"Dasar goblok, balas chat lama. Saya kecewa berat dengan layanan ini. (CV Manullang Pudjiastuti (Persero) Tbk)",1
Boleh minta penawaran harga untuk produksi booth? Tolong kirimkan katalog production terbaru.,0
Apakah tersedia layanan instalasi outdoor? Apakah tersedia paket untuk event kecil?,0
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya. (Perum Uwais Tbk),1
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini.,1
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali.,1
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru. (UD Prastuti Pratama),0
Website ini sampah dan tidak berguna. Buruk sekali pelayanannya.,1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali. (PD Sirait Napitupulu),1
Layanan paling buruk yang pernah saya lihat. Hasil kerja kalian jelek banget. (PT Yuliarti Haryanti),1
Respon admin buruk sekali. Buruk sekali pelayanannya. (Perum Wastuti (Persero) Tbk),1
Layanan paling buruk yang pernah saya lihat. Kalian tidak becus kerja.,1
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain.,0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini.,1
Goblok banget cara kerja kalian. Saya kecewa berat dengan layanan ini.,1
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget. (PD Gunarto Tbk),1
Terima kasih atas respon cepat dari tim. Apakah tersedia paket untuk event kecil? (PT Dongoran Nuraini),0
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali. (UD Susanti (Persero) Tbk),1
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali.,1
Respon admin buruk sekali. Buruk sekali pelayanannya.,1
Pelayanan kalian jelek dan lambat. Buruk sekali pelayanannya.,1
Saya tertarik menggunakan jasa production untuk acara kampus. Apakah tersedia paket untuk event kecil?,0
Admin kalian bodoh banget. Admin tidak berguna sama sekali. (UD Hutapea (Persero) Tbk),1
Apakah bisa produksi signage dalam jumlah banyak? Apakah tersedia paket untuk event kecil? (PT Damanik (Persero) Tbk),0
Apakah ada promo untuk event akhir tahun? Apakah tersedia paket untuk event kecil? (Perum Pradana),0
Website ini sampah dan tidak berguna. Saya kecewa berat dengan layanan ini.,1
Respon admin buruk sekali. Buruk sekali pelayanannya. (PT Pradipta Siregar (Persero) Tbk),1
Terima kasih atas respon cepat dari tim. Tolong kirimkan katalog production terbaru. (CV Sitorus (Persero) Tbk),0
Kalian bikin acara kacau total. Buruk sekali pelayanannya.,1
